in:WWR,in:g,in:Uwin,in:Uwal,in:IntShd,in:ExtShd,in:DaylightCtrl,out:TEDI,out:HDI,out:CDI,out:DF%,out:SGI,img
0.95,0.2,1.2,1.6,None,ExtStr,On,6.132522,1.435914,8.031201,24.772539,17.282325,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.2_Uwin1.2_Uwal1.6_IntShdNone_ExtShdExtStr_DaylightCtrlOn_GH.png
0.8,0.2,1.6,0.9,IntBlind,ExtStr+Lvr,On,6.132561,1.886844,7.260175,15.901572,5.257432,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.2_Uwin1.6_Uwal0.9_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.4,0.2,0.8,0.26,IntBlind,ExtStr+Lvr,Off,6.134373,0.344739,9.900273,10.25641,2.914723,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.2_Uwin0.8_Uwal0.26_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOff_GH.png
0.8,0.1,1.2,0.9,IntBlind,ExtStr+Lvr,Off,6.135621,1.415494,8.071417,15.79818,1.995172,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.1_Uwin1.2_Uwal0.9_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOff_GH.png
0.4,0.3,1.2,0.26,None,ExtStr,On,6.136657,0.540092,9.570125,13.110008,13.955656,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.3_Uwin1.2_Uwal0.26_IntShdNone_ExtShdExtStr_DaylightCtrlOn_GH.png
0.6,0.2,0.8,1.6,None,ExtStr,On,6.138659,1.116974,8.58708,18.507031,10.605825,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.2_Uwin0.8_Uwal1.6_IntShdNone_ExtShdExtStr_DaylightCtrlOn_GH.png
0.6,0.4,0.8,0.9,None,ExtStr+Lvr,On,6.139061,0.843235,9.055863,13.337469,12.725945,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.4_Uwin0.8_Uwal0.9_IntShdNone_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.4,0.3,1.2,1.6,None,ExtStr+Lvr,On,6.140321,1.594192,7.77388,10.359801,5.83646,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.3_Uwin1.2_Uwal1.6_IntShdNone_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.4,0.1,1.6,0.9,IntBlind,ExtStr,On,6.143165,1.381958,8.141665,13.047974,2.701008,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.1_Uwin1.6_Uwal0.9_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOn_GH.png
0.6,0.1,0.8,0.15,None,ExtStr,Off,6.146021,0.453071,9.734945,18.465674,4.289112,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.1_Uwin0.8_Uwal0.15_IntShdNone_ExtShdExtStr_DaylightCtrlOff_GH.png
0.6,0.1,0.8,0.9,None,ExtStr+Lvr,Off,6.146658,0.929505,8.921331,13.172043,1.702801,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.1_Uwin0.8_Uwal0.9_IntShdNone_ExtShdExtStr+Lvr_DaylightCtrlOff_GH.png
0.4,0.1,0.8,0.9,None,ExtStr+Lvr,Off,6.148689,0.928868,8.925894,10.277089,1.187334,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.1_Uwin0.8_Uwal0.9_IntShdNone_ExtShdExtStr+Lvr_DaylightCtrlOff_GH.png
0.95,0.1,1.6,1.6,IntBlind,ExtStr,On,6.150966,2.132417,6.871719,24.710505,6.638887,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.1_Uwin1.6_Uwal1.6_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOn_GH.png
0.6,0.2,1.2,0.9,IntBlind,ExtStr+Lvr,On,6.15124,1.27724,8.33454,13.08933,4.160066,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.2_Uwin1.2_Uwal0.9_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.95,0.1,1.6,0.15,IntBlind,None,On,6.153691,1.989516,7.120738,29.83871,11.336089,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.1_Uwin1.6_Uwal0.15_IntShdIntBlind_ExtShdNone_DaylightCtrlOn_GH.png
0.4,0.2,1.2,0.9,IntBlind,ExtStr+Lvr,On,6.154752,1.154615,8.550235,10.297767,2.914723,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.2_Uwin1.2_Uwal0.9_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.4,0.2,1.6,0.15,IntBlind,ExtStr,On,6.156771,0.680539,9.364356,13.08933,6.678868,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.2_Uwin1.6_Uwal0.15_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOn_GH.png
0.95,0.1,1.6,0.15,None,ExtStr+Lvr,Off,6.158453,2.056051,7.015107,17.204301,2.476743,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.1_Uwin1.6_Uwal0.15_IntShdNone_ExtShdExtStr+Lvr_DaylightCtrlOff_GH.png
0.6,0.1,0.8,0.15,IntBlind,ExtStr,Off,6.159562,0.444198,9.773272,18.486352,3.830748,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.1_Uwin0.8_Uwal0.15_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOff_GH.png
0.6,0.3,1.6,0.26,IntBlind,ExtStr+Lvr,On,6.159602,1.233698,8.423296,13.316791,8.773234,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.3_Uwin1.6_Uwal0.26_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.8,0.1,0.8,1.6,IntBlind,None,On,6.159723,1.003117,8.817797,27.688172,8.901557,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.1_Uwin0.8_Uwal1.6_IntShdIntBlind_ExtShdNone_DaylightCtrlOn_GH.png
0.4,0.4,1.6,0.15,IntBlind,ExtStr+Lvr,On,6.161896,0.683764,9.367606,10.318445,9.186106,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.4_Uwin1.6_Uwal0.15_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.4,0.1,0.8,0.9,IntBlind,ExtStr+Lvr,Off,6.161939,0.92177,8.960689,10.359801,1.178746,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.1_Uwin0.8_Uwal0.9_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOff_GH.png
0.8,0.3,1.6,0.15,IntBlind,ExtStr+Lvr,On,6.162496,1.630381,7.749917,16.004963,10.404398,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.3_Uwin1.6_Uwal0.15_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.4,0.3,0.8,0.15,None,ExtStr,On,6.162752,0.20085,10.194853,12.903226,13.955656,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.3_Uwin0.8_Uwal0.15_IntShdNone_ExtShdExtStr_DaylightCtrlOn_GH.png
0.6,0.3,1.2,0.15,IntBlind,ExtStr+Lvr,On,6.163107,0.798436,9.173587,13.08933,8.269888,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.3_Uwin1.2_Uwal0.15_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.6,0.1,0.8,1.6,IntBlind,ExtStr,On,6.163506,1.20075,8.486313,18.486352,3.830748,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.1_Uwin0.8_Uwal1.6_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOn_GH.png
0.95,0.1,1.6,0.26,None,ExtStr+Lvr,Off,6.164988,2.05995,7.019615,17.121588,2.476743,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.1_Uwin1.6_Uwal0.26_IntShdNone_ExtShdExtStr+Lvr_DaylightCtrlOff_GH.png
0.6,0.1,1.2,0.15,None,ExtStr,Off,6.166252,0.840859,9.106421,18.424318,4.289112,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.1_Uwin1.2_Uwal0.15_IntShdNone_ExtShdExtStr_DaylightCtrlOff_GH.png
0.6,0.1,0.8,0.9,IntBlind,ExtStr+Lvr,Off,6.166401,0.918346,8.974175,13.172043,1.682376,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.1_Uwin0.8_Uwal0.9_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOff_GH.png
0.95,0.1,1.6,0.15,IntBlind,ExtStr+Lvr,Off,6.168939,2.031763,7.074571,17.245658,2.40405,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.1_Uwin1.6_Uwal0.15_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOff_GH.png
0.8,0.2,1.2,1.6,IntBlind,ExtStr+Lvr,On,6.169314,1.551634,7.896234,15.880893,4.933526,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.2_Uwin1.2_Uwal1.6_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.95,0.3,0.8,0.15,IntBlind,ExtStr+Lvr,On,6.169445,0.801129,9.179822,17.121588,11.089291,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.3_Uwin0.8_Uwal0.15_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.6,0.2,1.6,0.15,None,None,On,6.170244,1.063005,8.733378,23.387097,19.346773,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.2_Uwin1.6_Uwal0.15_IntShdNone_ExtShdNone_DaylightCtrlOn_GH.png
0.8,0.3,1.2,0.15,IntBlind,ExtStr+Lvr,On,6.170866,1.153051,8.580463,15.92225,9.807467,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.3_Uwin1.2_Uwal0.15_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.8,0.3,0.8,0.15,IntBlind,ExtStr+Lvr,On,6.172594,0.641031,9.458971,15.839537,9.807467,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.3_Uwin0.8_Uwal0.15_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.6,0.1,1.2,0.15,IntBlind,ExtStr,Off,6.172858,0.822482,9.149143,18.527709,3.830748,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.1_Uwin1.2_Uwal0.15_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOff_GH.png
0.4,0.1,1.2,0.9,None,ExtStr+Lvr,Off,6.176514,1.178046,8.54738,10.504549,1.187334,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.1_Uwin1.2_Uwal0.9_IntShdNone_ExtShdExtStr+Lvr_DaylightCtrlOff_GH.png
0.95,0.3,0.8,0.26,IntBlind,ExtStr+Lvr,On,6.179754,0.812595,9.177841,17.287014,11.089291,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.3_Uwin0.8_Uwal0.26_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.4,0.2,1.6,0.9,IntBlind,ExtStr+Lvr,On,6.180124,1.379325,8.209365,10.25641,3.106086,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.2_Uwin1.6_Uwal0.9_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.95,0.1,1.6,0.26,IntBlind,None,On,6.180142,2.013282,7.125332,30.086849,11.336089,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.1_Uwin1.6_Uwal0.26_IntShdIntBlind_ExtShdNone_DaylightCtrlOn_GH.png
0.4,0.1,1.2,0.9,IntBlind,ExtStr+Lvr,Off,6.180297,1.161353,8.582394,10.38048,1.178746,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.1_Uwin1.2_Uwal0.9_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOff_GH.png
0.4,0.2,1.2,0.15,IntBlind,ExtStr,On,6.182641,0.451419,9.800389,12.861869,6.272127,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.2_Uwin1.2_Uwal0.15_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOn_GH.png
0.6,0.2,1.2,0.15,None,None,On,6.183538,0.737795,9.312221,23.511166,18.154155,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.2_Uwin1.2_Uwal0.15_IntShdNone_ExtShdNone_DaylightCtrlOn_GH.png
0.4,0.1,0.8,1.6,IntBlind,ExtStr+Lvr,On,6.183753,1.370972,8.229857,10.421836,1.178746,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.1_Uwin0.8_Uwal1.6_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.95,0.1,1.6,0.26,IntBlind,ExtStr+Lvr,Off,6.186336,2.046121,7.079768,17.266336,2.40405,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.1_Uwin1.6_Uwal0.26_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOff_GH.png
0.4,0.1,0.8,1.6,None,None,On,6.187375,1.283592,8.385469,16.397849,4.894638,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.1_Uwin0.8_Uwal1.6_IntShdNone_ExtShdNone_DaylightCtrlOn_GH.png
0.4,0.3,0.8,0.26,None,ExtStr,On,6.189202,0.297444,10.074906,13.027295,13.955656,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.3_Uwin0.8_Uwal0.26_IntShdNone_ExtShdExtStr_DaylightCtrlOn_GH.png
0.6,0.1,0.8,0.9,IntBlind,None,On,6.192724,0.867404,9.106297,23.283706,6.676072,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.1_Uwin0.8_Uwal0.9_IntShdIntBlind_ExtShdNone_DaylightCtrlOn_GH.png
0.95,0.3,1.2,0.15,IntBlind,ExtStr+Lvr,On,6.194609,1.390835,8.214454,17.121588,11.089291,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.3_Uwin1.2_Uwal0.15_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.8,0.1,0.8,1.6,None,ExtStr+Lvr,Off,6.197351,1.0743,8.760419,15.963606,2.044221,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.1_Uwin0.8_Uwal1.6_IntShdNone_ExtShdExtStr+Lvr_DaylightCtrlOff_GH.png
0.6,0.1,1.6,1.6,IntBlind,ExtStr+Lvr,On,6.202635,1.975289,7.22876,13.172043,1.792831,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.1_Uwin1.6_Uwal1.6_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.6,0.1,0.8,0.26,None,ExtStr,Off,6.206117,0.544692,9.681037,18.610422,4.289112,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.1_Uwin0.8_Uwal0.26_IntShdNone_ExtShdExtStr_DaylightCtrlOff_GH.png
0.8,0.3,0.8,0.26,IntBlind,ExtStr+Lvr,On,6.208773,0.676828,9.459626,15.860215,9.807467,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.3_Uwin0.8_Uwal0.26_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.6,0.2,1.2,0.15,None,ExtStr+Lvr,Off,6.209401,0.840327,9.181117,13.234078,4.210572,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.2_Uwin1.2_Uwal0.15_IntShdNone_ExtShdExtStr+Lvr_DaylightCtrlOff_GH.png
0.6,0.1,1.2,0.9,None,ExtStr+Lvr,Off,6.209482,1.31594,8.367957,13.192721,1.702801,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.1_Uwin1.2_Uwal0.9_IntShdNone_ExtShdExtStr+Lvr_DaylightCtrlOff_GH.png
0.8,0.3,1.6,0.26,IntBlind,ExtStr+Lvr,On,6.21086,1.671607,7.762123,15.963606,10.404398,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.3_Uwin1.6_Uwal0.26_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.95,0.3,1.2,0.26,IntBlind,ExtStr+Lvr,On,6.211582,1.406327,8.216986,17.287014,11.089291,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.3_Uwin1.2_Uwal0.26_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.8,0.3,1.2,0.26,IntBlind,ExtStr+Lvr,On,6.21237,1.190162,8.587976,15.777502,9.807467,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.3_Uwin1.2_Uwal0.26_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.4,0.2,0.8,1.6,None,ExtStr,On,6.214897,1.292942,8.416542,12.985939,7.020222,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.2_Uwin0.8_Uwal1.6_IntShdNone_ExtShdExtStr_DaylightCtrlOn_GH.png
0.95,0.1,1.6,0.9,IntBlind,None,On,6.216377,2.037268,7.146277,29.921423,11.336089,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.1_Uwin1.6_Uwal0.9_IntShdIntBlind_ExtShdNone_DaylightCtrlOn_GH.png
0.6,0.2,0.8,0.15,None,None,On,6.217827,0.382465,9.978469,23.325062,18.154155,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.2_Uwin0.8_Uwal0.15_IntShdNone_ExtShdNone_DaylightCtrlOn_GH.png
0.6,0.1,0.8,0.26,IntBlind,ExtStr,Off,6.218023,0.534189,9.719357,18.527709,3.830748,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.1_Uwin0.8_Uwal0.26_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOff_GH.png
0.4,0.1,1.6,0.9,None,ExtStr+Lvr,Off,6.219134,1.404686,8.232705,10.339123,1.265288,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.1_Uwin1.6_Uwal0.9_IntShdNone_ExtShdExtStr+Lvr_DaylightCtrlOff_GH.png
0.6,0.1,1.6,0.15,None,ExtStr,Off,6.220088,1.183255,8.612986,18.527709,4.567986,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.1_Uwin1.6_Uwal0.15_IntShdNone_ExtShdExtStr_DaylightCtrlOff_GH.png
0.6,0.2,1.6,0.9,IntBlind,ExtStr+Lvr,On,6.22333,1.629763,7.855,13.2134,4.433191,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.2_Uwin1.6_Uwal0.9_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.6,0.1,1.6,0.15,IntBlind,ExtStr,Off,6.223466,1.161421,8.656097,18.424318,4.079233,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.1_Uwin1.6_Uwal0.15_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOff_GH.png
0.6,0.1,1.2,0.9,IntBlind,ExtStr+Lvr,Off,6.224139,1.300513,8.419399,13.172043,1.682376,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.1_Uwin1.2_Uwal0.9_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOff_GH.png
0.95,0.1,1.6,0.9,None,ExtStr+Lvr,Off,6.224746,2.106474,7.042245,17.142266,2.476743,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.1_Uwin1.6_Uwal0.9_IntShdNone_ExtShdExtStr+Lvr_DaylightCtrlOff_GH.png
0.8,0.2,1.6,1.6,None,ExtStr,On,6.224954,1.929744,7.34481,23.097601,15.037021,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.2_Uwin1.6_Uwal1.6_IntShdNone_ExtShdExtStr_DaylightCtrlOn_GH.png
0.6,0.2,1.2,0.15,IntBlind,ExtStr+Lvr,Off,6.225302,0.82303,9.237886,13.254756,4.160066,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.2_Uwin1.2_Uwal0.15_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOff_GH.png
0.4,0.1,1.6,0.9,IntBlind,ExtStr+Lvr,Off,6.225985,1.391228,8.267435,10.442514,1.256135,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.1_Uwin1.6_Uwal0.9_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOff_GH.png
0.95,0.3,0.8,0.9,IntBlind,ExtStr+Lvr,On,6.226306,0.855543,9.184005,17.162945,11.089291,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.3_Uwin0.8_Uwal0.9_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.6,0.1,1.2,0.26,None,ExtStr,Off,6.226313,0.920483,9.07297,18.444996,4.289112,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.1_Uwin1.2_Uwal0.26_IntShdNone_ExtShdExtStr_DaylightCtrlOff_GH.png
0.8,0.1,0.8,1.6,IntBlind,ExtStr+Lvr,Off,6.226801,1.06062,8.834169,15.860215,1.995172,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.1_Uwin0.8_Uwal1.6_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOff_GH.png
0.6,0.3,0.8,0.15,IntBlind,ExtStr+Lvr,On,6.227033,0.430608,9.911887,13.192721,8.269888,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.3_Uwin0.8_Uwal0.15_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.6,0.2,0.8,0.15,None,ExtStr+Lvr,Off,6.228089,0.452587,9.876108,13.192721,4.210572,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.2_Uwin0.8_Uwal0.15_IntShdNone_ExtShdExtStr+Lvr_DaylightCtrlOff_GH.png
0.6,0.3,1.2,0.26,IntBlind,ExtStr+Lvr,On,6.228631,0.880489,9.145323,13.378825,8.269888,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.3_Uwin1.2_Uwal0.26_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.95,0.1,1.6,0.9,IntBlind,ExtStr+Lvr,Off,6.229052,2.075215,7.103062,17.121588,2.40405,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.1_Uwin1.6_Uwal0.9_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOff_GH.png
0.4,0.2,1.6,0.26,IntBlind,ExtStr,On,6.230009,0.793122,9.297077,13.047974,6.678868,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.2_Uwin1.6_Uwal0.26_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOn_GH.png
0.4,0.4,1.6,0.26,IntBlind,ExtStr+Lvr,On,6.230353,0.797719,9.289804,10.297767,9.186106,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.4_Uwin1.6_Uwal0.26_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.6,0.1,1.2,0.26,IntBlind,ExtStr,Off,6.2313,0.90128,9.114335,18.651778,3.830748,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.1_Uwin1.2_Uwal0.26_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOff_GH.png
0.6,0.2,1.2,1.6,None,ExtStr,On,6.236017,1.509436,8.082453,18.610422,10.605825,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.2_Uwin1.2_Uwal1.6_IntShdNone_ExtShdExtStr_DaylightCtrlOn_GH.png
0.95,0.2,1.6,0.15,None,ExtStr,On,6.236786,1.899043,7.41754,24.958644,18.405659,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.2_Uwin1.6_Uwal0.15_IntShdNone_ExtShdExtStr_DaylightCtrlOn_GH.png
0.4,0.2,0.8,0.15,IntBlind,ExtStr,On,6.236988,0.216015,10.295863,12.841191,6.272127,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.2_Uwin0.8_Uwal0.15_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOn_GH.png
0.8,0.1,1.6,0.9,IntBlind,None,On,6.237913,1.844909,7.512037,27.336642,9.546033,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.1_Uwin1.6_Uwal0.9_IntShdIntBlind_ExtShdNone_DaylightCtrlOn_GH.png
0.95,0.2,1.6,0.26,None,ExtStr,On,6.243237,1.907953,7.413335,24.772539,18.405659,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.2_Uwin1.6_Uwal0.26_IntShdNone_ExtShdExtStr_DaylightCtrlOn_GH.png
0.6,0.2,1.6,0.26,None,None,On,6.245697,1.130446,8.747079,23.34574,19.346773,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.2_Uwin1.6_Uwal0.26_IntShdNone_ExtShdNone_DaylightCtrlOn_GH.png
0.6,0.1,1.2,0.9,IntBlind,None,On,6.246576,1.220295,8.59494,23.366419,6.676072,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.1_Uwin1.2_Uwal0.9_IntShdIntBlind_ExtShdNone_DaylightCtrlOn_GH.png
